Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
cnbc, Jet Airways shares continue downward trend tank 15 On NSE the shares tanked 14 96 per cent to a multi year low of Rs 78 15,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/aviation/jet-airways-shares-continue-downward-trend-tank-15-3690881.htm,3,0.33
cnbc, HDFC sells 4 2 stake in Gruh Finance for Rs 900 crore Housing Development Finance Corporation said it has sold 4 2 percent sytake in its housing finance unit Gruh Finance at price of Rs 290 14 per share for an aggregate amount of Rs 899 4 crore,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/hdfc-sells-4-2-stake-in-gruh-finance-for-rs-900-crore-3691741.htm,3,0.38
cnbc, One could see a tightening of methodologies by rating agencies going forward says CARE Ratings The Securities and Exchange Board of India SEbi has tightened disclosure norms for credit rating agencies following multiple instances of debt defaults TN Arun Kumar the executive director at CARE Ratings spoke to CNBC TV18 about the development,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/one-could-see-a-tightening-of-methodologies-by-rating-agencies-going-forward-says-care-ratings-3688631.htm,4,0.53
Indian Express, IT firms likely to face volatility in banking financial services space R,banking & finance,2019-06-07,17:07:25:00,https://indianexpress.com/article/business/banking-and-finance/it-firms-likely-to-face-volatility-in-banking-financial-services-space-report-5769827/,5,0.36
cnbc, IndusInd Bank Bharat Financial boards likely to meet next week to finalise merger says Romesh Sobti The boards of IndusInd Bank and Bharat Financial could meet next week hopefully to complete the formalities of the proposed merger said Romesh Sobti managing director and CEO of IndusInd Bank,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/indusind-bank-bharat-financial-boards-likely-to-meet-next-week-to-finalise-merger-says-romesh-sobti-3689391.htm,5,0.37
Indian Express, J K Bank Chairman Parvez Ahmad removed R K Chibber appointed interim,banking & finance,2019-06-08,15:34:22:00,https://indianexpress.com/article/business/banking-and-finance/j-k-bank-chairman-parvez-ahmad-removed-r-k-chibber-appointed-interim-chief-5770950/,5,0.4
cnbc, GST laws and need for automation Why the companies should gear up and be ready It could be difficult for large businesses to analyse invoices on a day to day basis and determine their eligibility for credit specifically where the quantum is large,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/economy/gst-laws-and-need-for-automation-why-the-companies-should-gear-up-and-be-ready-3713481.htm,6,0.34
Indian Express, Fresh look at regulation and supervision of NBFCs needed says RBI,banking & finance,2019-06-09,04:02:23:00,https://indianexpress.com/article/business/banking-and-finance/fresh-look-at-regulation-and-supervision-of-nbfcs-needed-says-rbi-chief5771592/,6,0.29
cnbc, This Fathers Day gift your dad a mutual fund scheme All our lives our fathers have helped us in our financial needs and it ’ s now time to give back,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/personal-finance/this-fathers-day-gift-your-dad-a-mutual-fund-scheme-3694951.htm,6,0.3
cnbc, Margin rules in derivatives should help cover risk not control market exposure says Crossseas Capital Rajesh Baheti MD at Crosseas Capital Services spoke to CNBC TV18 about the increase in margin requirements for brokers in the derivatives markets,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/margin-rules-in-derivatives-should-help-cover-risk-not-control-market-exposure-says-crossseas-capital-3690501.htm,7,0.6
Indian Express, Bank unions urge Finance Ministry to allow recovery of dues from personal assets of defau,banking & finance,2019-06-13,17:32:46:00,https://indianexpress.com/article/business/banking-and-finance/bank-unions-urge-finance-ministy-to-let-banks-recover-dues-from-personal-assets-of-defaulters-5779287/,8,0.39
cnbc, Here are the key highlights from Maharashtra governments additional budget Yash Jain lays out the fine print of Maharashtras additional budget,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/here-are-the-key-highlights-from-maharashtra-governments-additional-budget-3731061.htm,8,0.34
cnbc, Budget 2019 Finance ministry may provide Rs 30000 crore to PSU banks The first budget of Modi 2 0 government is scheduled to be presented on July 5 by Finance Minister Nirmala Sitharaman on the backdrop of Indias economy hitting 5 year low growth of 6 8 per cent in 2018 19,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/budget-2019-finance-ministry-may-provide-rs-30000-crore-to-psu-banks-3708761.htm,8,0.35
cnbc, Ahead of budget 2019 IT industry startups meet Anurag Thakur to discuss data protection tax issues Representatives of the tech sector and industry bodies like Nasscom IAMAI and MAIT met the minister of state for finance Anurag Thakur Saturday to discuss various issues including tax structure,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/startup/ahead-of-budget-2019-it-industry-startups-meet-anurag-thakur-to-discuss-data-protection-tax-issues-3701571.htm,9,0.44
cnbc, Karvy Groups top officials booked for cheating investors says report,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/legal/karvy-groups-top-officials-booked-for-cheating-investors-says-report-3709241.htm,10,0.34
cnbc, Governments plan to form LIC like general insurer picks up pace says report,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/governments-plan-to-form-lic-like-general-insurer-picks-up-pace-says-report-3686451.htm,10,0.32
cnbc, HDFC AMC takes Essel on its books and will repay investors in full HDFC Asset Management Company on Monday said that it will provide a liquidity arrangement to certain fixed maturity plan FMP schemes of HDFC Mutual Fund to deal with the liquidity crunch owing to their exposure to the non convertible debentures NCDs issued by companies promoted by Essel Group,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/hdfc-amc-takes-essel-on-its-books-and-will-repay-investors-in-full-3717421.htm,10,0.29
cnbc, Mario Draghis stimulus hints put ECB in Trumps crosshairs The European Central Bank will ease policy again if inflation fails to accelerate ECB President Mario Draghi said on Tuesday signalling one of the biggest policy reversals of his eight year tenure and provoking the ire of US President Donald Trump,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/draghis-stimulus-hints-put-ecb-in-trumps-crosshairs-3728751.htm,11,0.56
cnbc, Its important to create a portfolio with Plan A and Plan B says Feroze Azeez of AnandRathi Private Wealth,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/personal-finance/its-important-to-create-a-portfolio-with-plan-a-and-plan-b-says-feroze-azeez-of-anandrathi-private-wealth-3716171.htm,12,0.39
cnbc, Deutsche Bank to set up 50 billion euro bad bank in revamp Deutsche Bank is planning to overhaul its trading operations by creating a so called bad bank to hold tens of billions of euros of non core assets a source close to the matter said on Monday,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/deutsche-bank-to-set-up-50-billion-euro-bad-bank-in-revamp-3718621.htm,12,0.34
cnbc, Crackdown on audit firms Dont think banning serves in public interest says Grant Thornton India,banking & finance,2019-06-19,01:04,https://www.cnbctv18.com/finance/crackdown-on-audit-firms-dont-think-banning-a-firm-serves-in-public-interest-says-grant-thornton-india-3686711.htm,13,1.0
